"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"2402";196;9853,73827961279;50,2741748959836;14,4647959217824;18745,760019888;95,6416327545309;27,5178399701766;247;13181,2787856334;53,3655011564105;14,2606862326111;21916,9079162463;88,7324207135479;23,7116710802958;234;13703,3492655831;58,5613216477909;12,3537399546251;22114,4793030167;94,5063218077635;19,9364783927357
"2501";487;33259,7063528822;68,2950849135157;14,1226647680012;63273,293437582;129,924627181893;26,8669693744576;639;45640,7928053659;71,4253408534677;11,9292395204978;75888,3162557748;118,761058303247;19,8351046460348;807;59416,9726976452;73,6269797988168;12,0002348418223;95887,172362316;118,819296607579;19,3659914738754
"2503";138;6697,81859712644;48,5349173704815;18,1270792642365;12741,9357522665;92,3328677700473;34,4849708919019;166;9100,29473439796;54,8210526168552;17,3796838594346;15131,3332301178;91,1526098199869;28,8977220613725;146;8697,07131308203;59,5689815964522;13,7775073481513;14035,3427342807;96,1324844813748;22,2341556938261
"2601";221;9600,27572216426;43,4401616387523;19,0640907550204;18263,5726366705;82,6406001659297;36,2675423428256;230;12522,9030237774;54,4474044512059;16,525424908507;20822,2067736975;90,531333798685;27,4773200602773;262;13123,5903810881;50,0900396224735;20,6178415443309;21178,8638119844;80,8353580610091;33,2730941369305
"2603";127;5101,2736108239;40,1675087466449;21,9129276708693;9704,66722280859;76,4147025417999;41,687172096012;162;8491,00155786016;52,4135898633343;17,4245410862306;14118,2431755526;87,1496492318063;28,9723075189033;205;10597,4080101702;51,6946732203425;18,1089712162628;17102,1080733259;83,4249174308578;29,2242765910359
"2701";412;25277,6119224607;61,3534269962638;16,8817424406023;48088,1502561005;116,718811301215;32,1158410675309;512;33668,6051956033;65,7589945226628;15,0315453106789;55981,8005324916;109,339454165023;24,993401609266;473;31542,6721920257;66,6864105539656;15,0836866065507;50903,597203374;107,618598738634;24,3420691400995
"2705";306;12547,8886001829;41,0061718960225;17,0769110141063;23871,1138636574;78,0101760250243;32,487129926491;328;14986,8914707263;45,6917422887996;17,3893994732422;24919,1543291451;75,9730314912961;28,9138765040965;308;16774,411904088;54,4623763119739;13,4594570095759;27070,5633844505;87,8914395599041;21,7208857265044
"2706";52;3607,9118800211;69,3829207696366;15,6537905390927;6863,69460570211;131,994127032733;29,779784333683;87;5978,0338615222;68,7130328910598;14,6821051061143;9939,85635187282;114,25122243532;24,4123768915411;90;6314,83916923955;70,1648796582172;15,4376279905825;10190,8940218554;113,232155798393;24,9132601139231
"2801";194;10092,2488275716;52,0219011730494;16,648235067598;19199,5026876325;98,9665086991367;31,6716164440426;184;11027,3278336256;59,9311295305739;14,0693550487324;18335,469010431;99,6492881001683;23,3935389774268;196;12252,539855298;62,5129584453979;15,0701311315806;19773,1615671437;100,883477383386;24,3201933004884
"2901";452;24416,5868118674;54,018997371388;18,4549637806237;46450,1353589853;102,765786192445;35,1087386726179;473;29321,4097544311;61,9902954639135;13,4549520665449;48753,5881771059;103,073125110161;22,3719526956202;532;30992,7629667533;58,2570732457769;16,1269955991258;50016,1531234536;94,0153254200255;26,0257622778714
"2902";164;7266,11261470289;44,3055647237981;16,1289841585383;13823,0587709555;84,2869437253384;30,6837930763893;178;8513,61662352936;47,8293068737604;16,5139483386499;14155,8459241063;79,5272242927319;27,458237623069;202;10817,9292154473;53,5541050269669;13,7209800416398;17457,9854238525;86,4256704151113;22,1429318677617
"2906";115;3287,71179389276;28,5887982077631;14,1430602782486;6254,54569159626;54,3873538399675;26,9057698103665;71;3763,90964162861;53,0128118539241;12,6717006228185;6258,3655472455;88,145993623176;21,0696170082718;76;3939,55412413212;51,8362384754226;14,1909116336144;6357,65654459707;83,6533755868035;22,9013079598501
"3001";271;14600,9276354616;53,8779617544707;18,609443304431;27776,8170571778;102,497479915785;35,4026206490927;306;19941,5990501372;65,1686243468536;13,669020041949;33157,4953532523;108,357827951805;22,727889944278;339;22571,3875771742;66,582264239452;13,0686654695818;36425,7287573811;107,450527307909;21,0902259326467
"3003";192;8033,74563240297;41,8424251687655;18,1729072863521;15283,4044717258;79,6010649569051;34,5721541598544;143;8365,82334909798;58,5022611825033;13,2492679091834;13910,1056102087;97,2734658056552;22,0299554728899;199;12107,3186990753;60,8407974827905;14,252376772899;19538,8035141302;98,1849422820612;23,0005004655816
"3004";143;5583,65351639094;39,0465280866499;16,858758145153;10622,3471622976;74,2821479880954;32,072115724469;148;7623,70713793977;51,5115347158093;12,5516148875097;12676,1667088606;85,6497750598686;20,8699468514061;186;10183,5465541027;54,7502502908745;14,2425687800758;16434,2180249047;88,3560108865844;22,9846723165584
"3101";364;21493,4672201775;59,0479868686195;19,2657723639114;40889,1901805829;112,332940056546;36,6512216058032;502;32628,8972435912;64,9978032740861;15,2985061635454;54253,0469104321;108,073798626359;25,4372854330339;530;35679,6241233256;67,3200455157087;14,7331447927717;57579,8145345692;108,641159499187;23,7763643962872
"3103";240;12128,6648389163;50,5361034954848;19,7615984667946;23073,5822263908;96,1399259432948;37,5944816024154;272;15529,0983596098;57,0922733809185;14,7807139416116;25820,6979994124;94,9290367625455;24,5763367623906;282;17584,6719862152;62,3569928589192;14,59393772597;28378,1619480562;100,631779957646;23,5517118870388
"3106";78;3253,81270905009;41,7155475519242;19,8283263842032;6190,05604398005;79,3596928715391;37,7214248488131;81;4417,27510570361;54,534260564242;17,140979577197;7344,73591727323;90,6757520651016;28,5008212858031;86;4429,03276299024;51,5003809650027;17,3738945824536;7147,57768128467;83,1113683870311;28,0380091545536
"3201";261;14888,9414788706;57,0457527926077;12,9034020338687;28324,7348359686;108,523888260416;24,5474429199619;273;16139,9882799085;59,1208361901412;12,5755306220725;26836,4430077603;98,3019890394151;20,9097122611731;274;15400,749735797;56,2071158240766;13,0767789082326;24853,7459479787;90,7071019999222;21,1033194083833
"3202";176;9151,30360994525;51,9960432383253;12,1970179029747;17409,4477114436;98,917316542293;23,2036171531468;160;8822,11115165211;55,1381946978257;12,4864630534977;14668,7890364924;91,6799314780776;20,7616169412481;177;9871,71734666314;55,7724143879273;12,6057163234384;15930,9877254831;90,0055803699613;20,3431181189058
"3203";9;453,429313930502;50,3810348811668;12,4857607116723;862,604309524818;95,8449232805353;23,7529217161178;10;505,06243310987;50,506243310987;5,18137163876302;839,782468639475;83,9782468639475;8,61522215965806;2;105,065654615001;52,5328273075006;6,11687025069915;169,555062737611;84,7775313688057;9,87141157512992
"3301";208;11111,9767987544;53,4229653786269;17,4184566823593;21139,4340406816;101,631894426354;33,136886694047;220;13555,214925519;61,6146132978134;14,7417384100009;22538,6627609554;102,448467095252;24,5115309760028;213;12593,4403881771;59,124133277827;15,4454047062177;20323,3072018082;95,4145878019165;24,9258101857067
"3302";160;6173,13629494072;38,5821018433795;17,18512303598;11743,779697746;73,3986231109127;32,6929925682368;196;9969,86604606862;50,8666635003501;15,9905212461729;16577,1955530714;84,5775283319972;26,5879196840242;192;10759,99369368;56,0416338212502;13,6908446153058;17364,489018543;90,4400469715782;22,0942992853883
