"IRISUNC";"COUNT_09";"NEM_SUM_09";"NEM_MEAN_09";"NEM_SD_09";"NEM100_SUM_09";"NEM100_MEAN_09";"NEM100_SD_09";"COUNT_14";"NEM_SUM_14";"NEM_MEAN_14";"NEM_SD_14";"NEM100_SUM_14";"NEM100_MEAN_14";"NEM100_SD_14";"COUNT_19";"NEM_SUM_19";"NEM_MEAN_19";"NEM_SD_19";"NEM100_SUM_19";"NEM100_MEAN_19";"NEM100_SD_19"
"0901";255;10643,8631630404;41,7406398550605;17,1522296375042;19269,0242105138;75,5648008255444;31,0513883057993;252;12411,5688690108;49,2522574167097;10,7122982828262;20694,0008616501;82,1190510382939;17,8607807147208;300;13780,3025122776;45,9343417075921;13,0110552655444;22495,367399744;74,9845579991465;21,239625777157
"0902";238;9955,01431402503;41,8277912353993;19,8543577224448;18021,9727456704;75,7225745616405;35,9431621562399;279;14708,0195481113;52,7169159430514;14,499509312976;24522,9086196932;87,895729819689;24,1752562776651;361;16626,8712140849;46,0578149974652;15,2720489983407;27142,1891018594;75,1861193957324;24,9305378353254
"1001";445;19666,3809263822;44,1941144413082;20,6889815374873;35602,860014164;80,0064269981214;37,4541160507403;460;24406,9541549688;53,0585959890627;14,171078256421;40694,0923942544;88,4654182483792;23,6276580941422;451;24383,5789058039;54,065585156993;13,6888194695968;39804,4647799277;88,2582367625892;22,3460278149186
"1004";70;1595,62008920859;22,7945727029799;12,8737375893919;2888,61681691894;41,2659545274135;23,3058577971172;80;3594,3433214385;44,9292915179812;11,544926766372;5992,90424731312;74,911303091414;19,2490350714244;57;2582,73931273232;45,3112160128477;12,8952026210715;4216,13891900497;73,9673494562275;21,0505045441995
"1006";19;740,675270690166;38,982908983693;18,4666947073447;1340,87497222022;70,5723669589592;33,4310186023048;20;883,926274428265;44,1963137214133;14,411416585789;1473,78395734684;73,689197867342;24,0283779102684;31;1361,5309273003;43,9203524935579;16,8979690823016;2222,60276278013;71,6968633154881;27,5847371621351
"1101";632;38389,8956608916;60,74350579255;17,5748608593987;69498,8104974391;109,966472306075;31,8164950271148;875;58170,6166096817;66,480704696779;11,2105068441134;96988,76934479;110,844307822617;18,6914515594277;1023;67815,8434249147;66,2911470429274;10,4585033242075;110704,559062312;108,215600256415;17,0727656029233
"1102";228;14214,8767302366;62,3459505712134;18,2380602073974;25733,777263833;112,867444139618;33,0171121430279;547;36176,0547477037;66,1353834510122;11,3755843768477;60316,8959557763;110,268548365222;18,9666878845607;669;44885,4329878173;67,0933228517448;10,742804671055;73272,2888382113;109,525095423335;17,5368674064852
"1103";164;6725,50559525957;41,0091804588998;17,6304919451906;12175,4599958596;74,2406097308515;31,9172062747662;192;8790,94632998771;45,7861788020193;15,5794372225196;14657,2808681505;76,3400045216173;25,9758367946387;187;9583,64635404645;51,2494457435639;10,760854811733;15644,623590187;83,6610887175774;17,5663329821361
"1105";2;46,4518713475009;23,2259356737505;26,1496604769967;84,0937373872616;42,0468686936308;47,3398082171541;11;305,179618600428;27,743601690948;12,7647924389325;508,830701172963;46,2573364702694;21,2829359864081;20;876,37375308651;43,8186876543255;11,8252242904055;1430,61805338518;71,530902669259;19,3038407364456
"1107";360;12041,2273677811;33,447853799392;17,5393812798392;21798,7302279259;60,5520284109052;31,7522648818152;515;23882,314097096;46,3734254312544;16,5414782352167;39819,351906226;77,319129915002;27,5798626640358;547;27943,8002239111;51,0855579961812;13,613387229671;45616,2738097997;83,3935535828148;22,2228900282549
"1108";42;911,729927042189;21,7078554057664;15,3708208928257;1650,54226726902;39,2986254111671;27,8264306279118;80;2456,01883847568;30,700235480946;16,1504178541617;4094,95821970934;51,1869777463668;26,9278416384976;61;2678,07854533412;43,9029269726905;14,7779413815367;4371,77346063251;71,6684173874182;24,1239421626167
"1201";804;49568,0054441329;61,6517480648419;17,4396029295787;89735,0033854668;111,610700728193;31,5716320216023;895;58350,2515943817;65,195811837298;11,3852260347021;97288,2775348824;108,701986072494;18,9827635699196;863;56762,2706518027;65,7731989012778;11,9890086623143;92660,38474978;107,370086616199;19,5712071180719
"1202";195;9042,6475018846;46,3725512917159;17,5058278862505;16370,2774990565;83,9501410208024;31,6915217903734;211;11184,9185179459;53,0090925021134;10,6056751416483;18648,7877471936;88,382880318453;17,683006301293;189;9782,20973087198;51,7577234437671;12,25717066637;15968,7642329519;84,4908160473643;20,0089625881359
